ID	dt	Pressure	Temperature	Conductivity	Salinity	Fluoro	Light
14013	2015-12-22 16:31:03	8.60	13.035	41.466	35.446	0.101	79.20
14013	2015-12-22 16:31:04	9.86	13.032	41.472	35.454	0.102	79.20
14013	2015-12-22 16:31:05	9.96	13.032	41.470	35.452	0.105	72.89
14013	2015-12-22 16:31:06	9.10	13.030	41.473	35.457	0.104	76.17
14013	2015-12-22 16:31:07	8.83	13.032	41.478	35.460	0.103	90.20
14013	2015-12-22 16:31:08	8.80	13.030	41.476	35.460	0.104	97.42
14013	2015-12-22 16:31:09	9.50	13.029	41.473	35.458	0.098	103.96
14013	2015-12-22 16:31:10	9.10	13.028	41.468	35.454	0.105	111.94
14013	2015-12-22 16:31:11	8.20	13.029	41.467	35.452	0.106	118.39
14013	2015-12-22 16:31:12	8.30	13.029	41.471	35.456	0.112	121.03
14013	2015-12-22 16:31:13	10.60	13.027	41.466	35.452	0.100	118.39
14013	2015-12-22 16:31:14	8.40	13.024	41.466	35.456	0.101	121.03
14013	2015-12-22 16:31:15	8.66	13.025	41.466	35.455	0.104	118.39
14013	2015-12-22 16:31:16	8.50	13.023	41.461	35.452	0.100	111.94
14013	2015-12-22 16:31:17	9.16	13.026	41.465	35.453	0.108	106.06
14013	2015-12-22 16:31:18	7.86	13.026	41.468	35.456	0.098	101.80
14013	2015-12-22 16:31:19	7.16	13.022	41.463	35.456	0.101	107.99
14013	2015-12-22 16:31:20	7.26	13.020	41.465	35.459	0.104	116.51
14013	2015-12-22 16:31:21	7.73	13.022	41.466	35.458	0.100	120.06
14013	2015-12-22 16:31:22	7.70	13.022	41.466	35.458	0.102	121.03
14013	2015-12-22 16:31:23	7.00	13.023	41.465	35.457	0.106	123.47
14013	2015-12-22 16:31:24	7.66	13.022	41.460	35.452	0.104	118.39
14013	2015-12-22 16:31:25	9.36	13.026	41.466	35.454	0.102	111.94
14013	2015-12-22 16:31:26	8.66	13.027	41.473	35.460	0.100	109.95
14013	2015-12-22 16:31:27	8.30	13.028	41.468	35.454	0.111	106.06
14013	2015-12-22 16:31:28	9.96	13.026	41.467	35.454	0.105	97.42
14013	2015-12-22 16:31:29	11.13	13.028	41.467	35.452	0.106	103.96
14013	2015-12-22 16:31:30	10.86	13.026	41.467	35.454	0.097	111.94
14013	2015-12-22 16:31:31	9.03	13.023	41.463	35.454	0.107	116.51
14013	2015-12-22 16:31:32	9.36	13.028	41.461	35.447	0.100	111.94
14013	2015-12-22 16:31:33	8.03	13.029	41.465	35.451	0.095	107.99
14013	2015-12-22 16:31:34	7.70	13.029	41.465	35.451	0.097	106.06
14013	2015-12-22 16:31:35	6.93	13.032	41.466	35.449	0.100	101.80
14013	2015-12-22 16:31:36	8.80	13.030	41.468	35.452	0.107	101.80
14013	2015-12-22 16:31:37	8.40	13.033	41.470	35.451	0.107	103.96
14013	2015-12-22 16:31:38	8.60	13.026	41.467	35.455	0.103	103.96
14013	2015-12-22 16:31:39	8.43	13.028	41.466	35.452	0.107	101.80
14013	2015-12-22 16:31:40	7.96	13.032	41.470	35.453	0.097	95.01
14013	2015-12-22 16:31:41	8.06	13.029	41.465	35.451	0.109	92.67
14013	2015-12-22 16:31:42	8.33	13.026	41.461	35.449	0.104	99.58
14013	2015-12-22 16:31:43	6.90	13.026	41.470	35.459	0.105	97.42
14013	2015-12-22 16:31:44	7.73	13.026	41.470	35.458	0.105	103.96
14013	2015-12-22 16:31:45	6.56	13.026	41.470	35.459	0.103	101.80
14013	2015-12-22 16:31:46	6.00	13.026	41.463	35.452	0.104	97.42
14013	2015-12-22 16:31:47	7.03	13.024	41.465	35.456	0.105	97.42
14013	2015-12-22 16:31:48	8.30	13.023	41.466	35.457	0.109	103.96
14013	2015-12-22 16:31:49	8.23	13.022	41.461	35.453	0.104	115.70
14013	2015-12-22 16:31:50	7.73	13.024	41.463	35.453	0.105	106.06
14013	2015-12-22 16:31:51	7.26	13.026	41.465	35.454	0.106	121.03
14013	2015-12-22 16:31:52	7.43	13.023	41.458	35.450	0.105	128.38
14013	2015-12-22 16:31:53	6.30	13.023	41.460	35.452	0.105	130.06
14013	2015-12-22 16:31:54	7.26	13.020	41.462	35.456	0.108	125.21
14013	2015-12-22 16:31:55	6.73	13.023	41.462	35.454	0.103	116.51
14013	2015-12-22 16:31:56	8.30	13.019	41.460	35.455	0.110	116.51
14013	2015-12-22 16:31:57	9.36	13.020	41.456	35.450	0.100	113.86
14013	2015-12-22 16:31:58	9.90	13.022	41.460	35.451	0.105	111.94
14013	2015-12-22 16:31:59	9.86	13.026	41.458	35.446	0.099	103.96
14013	2015-12-22 16:32:00	10.03	13.026	41.460	35.448	0.098	103.96
14013	2015-12-22 16:32:01	10.10	13.020	41.463	35.456	0.105	109.95
14013	2015-12-22 16:32:02	7.93	13.022	41.466	35.458	0.101	115.70
14013	2015-12-22 16:32:03	9.23	13.024	41.457	35.447	0.105	113.86
14013	2015-12-22 16:32:04	7.76	13.027	41.458	35.446	0.100	103.96
14013	2015-12-22 16:32:05	10.23	13.026	41.463	35.450	0.100	97.42
14013	2015-12-22 16:32:06	7.96	13.026	41.461	35.450	0.103	95.01
14013	2015-12-22 16:32:07	6.96	13.024	41.463	35.454	0.104	101.80
14013	2015-12-22 16:32:08	9.63	13.023	41.465	35.455	0.106	109.95
14013	2015-12-22 16:32:09	8.30	13.026	41.465	35.453	0.100	107.99
14013	2015-12-22 16:32:10	9.20	13.028	41.465	35.451	0.103	107.99
14013	2015-12-22 16:32:11	7.80	13.023	41.462	35.453	0.106	111.94
14013	2015-12-22 16:32:12	7.56	13.025	41.463	35.453	0.105	118.39
14013	2015-12-22 16:32:13	7.76	13.021	41.463	35.456	0.100	118.39
14013	2015-12-22 16:32:14	9.03	13.020	41.462	35.456	0.101	115.70
14013	2015-12-22 16:32:15	8.53	13.024	41.463	35.453	0.106	109.95
14013	2015-12-22 16:32:16	9.66	13.030	41.467	35.451	0.105	106.06
14013	2015-12-22 16:32:17	9.76	13.024	41.465	35.454	0.102	95.01
14013	2015-12-22 16:32:18	9.86	13.017	41.457	35.453	0.104	106.06
14013	2015-12-22 16:32:19	7.36	13.017	41.458	35.455	0.104	120.06
14013	2015-12-22 16:32:20	7.96	13.019	41.457	35.452	0.103	123.47
14013	2015-12-22 16:32:21	7.66	13.019	41.458	35.453	0.103	123.47
14013	2015-12-22 16:32:22	9.20	13.019	41.456	35.451	0.102	123.47
14013	2015-12-22 16:32:23	8.06	13.022	41.460	35.452	0.105	119.22
14013	2015-12-22 16:32:24	8.90	13.020	41.461	35.455	0.104	119.22
14013	2015-12-22 16:32:25	8.70	13.023	41.460	35.451	0.102	118.39
14013	2015-12-22 16:32:26	8.36	13.021	41.462	35.455	0.103	118.39
14013	2015-12-22 16:32:27	8.10	13.020	41.461	35.455	0.109	118.39
14013	2015-12-22 16:32:28	7.50	13.018	41.457	35.453	0.107	123.47
14013	2015-12-22 16:32:29	6.56	13.018	41.457	35.454	0.101	125.21
14013	2015-12-22 16:32:30	6.06	13.017	41.461	35.459	0.106	128.38
14013	2015-12-22 16:32:31	6.83	13.019	41.455	35.451	0.116	125.21
14013	2015-12-22 16:32:32	6.66	13.018	41.460	35.457	0.106	119.22
14013	2015-12-22 16:32:33	8.40	13.020	41.462	35.456	0.103	116.51
14013	2015-12-22 16:32:34	7.53	13.018	41.463	35.459	0.100	115.70
14013	2015-12-22 16:32:35	8.13	13.017	41.462	35.459	0.099	116.51
14013	2015-12-22 16:32:36	7.10	13.017	41.462	35.459	0.102	118.39
14013	2015-12-22 16:32:37	8.20	13.017	41.461	35.458	0.096	116.51
14013	2015-12-22 16:32:38	8.40	13.019	41.457	35.452	0.102	116.51
14013	2015-12-22 16:32:39	8.03	13.020	41.456	35.450	0.099	115.70
14013	2015-12-22 16:32:40	8.26	13.017	41.456	35.453	0.106	115.70
14013	2015-12-22 16:32:41	9.06	13.017	41.457	35.454	0.104	119.22
14013	2015-12-22 16:32:42	9.86	13.017	41.457	35.453	0.100	119.22
14013	2015-12-22 16:32:43	9.40	13.018	41.457	35.453	0.104	119.22
14013	2015-12-22 16:32:44	9.46	13.018	41.461	35.456	0.106	116.51
14013	2015-12-22 16:32:45	8.83	13.018	41.460	35.456	0.107	113.86
14013	2015-12-22 16:32:46	8.70	13.019	41.460	35.455	0.104	111.94
14013	2015-12-22 16:32:47	9.93	13.019	41.461	35.455	0.101	115.70
14013	2015-12-22 16:32:48	9.36	13.020	41.462	35.456	0.105	115.70
14013	2015-12-22 16:32:49	10.10	13.021	41.462	35.454	0.104	111.94
14013	2015-12-22 16:32:50	8.66	13.023	41.462	35.453	0.101	113.86
14013	2015-12-22 16:32:51	8.26	13.022	41.460	35.452	0.099	113.86
14013	2015-12-22 16:32:52	9.46	13.020	41.463	35.456	0.095	115.70
14013	2015-12-22 16:32:53	9.36	13.019	41.462	35.456	0.105	115.70
14013	2015-12-22 16:32:54	9.93	13.016	41.460	35.457	0.102	113.86
14013	2015-12-22 16:32:55	8.86	13.016	41.457	35.455	0.102	116.51
14013	2015-12-22 16:32:56	8.93	13.015	41.457	35.456	0.101	119.22
14013	2015-12-22 16:32:57	8.66	13.014	41.457	35.457	0.102	115.70
14013	2015-12-22 16:32:58	9.13	13.015	41.458	35.456	0.101	116.51
14013	2015-12-22 16:32:59	10.20	13.014	41.457	35.456	0.100	115.70
14013	2015-12-22 16:33:00	9.63	13.016	41.455	35.452	0.103	109.95
14013	2015-12-22 16:33:01	8.83	13.013	41.453	35.454	0.100	109.95
14013	2015-12-22 16:33:02	9.93	13.012	41.452	35.453	0.106	111.94
14013	2015-12-22 16:33:03	9.50	13.013	41.453	35.453	0.100	109.95
14013	2015-12-22 16:33:04	9.36	13.014	41.453	35.453	0.103	113.86
14013	2015-12-22 16:33:05	8.83	13.014	41.452	35.452	0.100	115.70
14013	2015-12-22 16:33:06	8.66	13.014	41.452	35.452	0.104	118.39
14013	2015-12-22 16:33:07	8.23	13.013	41.453	35.454	0.109	121.03
14013	2015-12-22 16:33:08	8.26	13.014	41.455	35.455	0.105	123.47
14013	2015-12-22 16:33:09	7.86	13.014	41.453	35.453	0.103	122.73
14013	2015-12-22 16:33:10	8.70	13.019	41.455	35.450	0.102	120.06
14013	2015-12-22 16:33:11	10.70	13.020	41.458	35.451	0.099	113.86
14013	2015-12-22 16:33:12	8.80	13.020	41.458	35.452	0.107	111.94
14013	2015-12-22 16:33:13	8.66	13.020	41.450	35.444	0.106	106.06
14013	2015-12-22 16:33:14	9.03	13.016	41.456	35.454	0.103	103.96
14013	2015-12-22 16:33:15	9.26	13.014	41.457	35.456	0.106	107.99
14013	2015-12-22 16:33:16	6.83	13.012	41.457	35.459	0.106	107.99
14013	2015-12-22 16:33:17	9.50	13.015	41.460	35.458	0.105	109.95
14013	2015-12-22 16:33:18	9.26	13.015	41.460	35.458	0.102	107.99
14013	2015-12-22 16:33:19	8.33	13.016	41.456	35.454	0.105	109.95
14013	2015-12-22 16:33:20	8.66	13.014	41.457	35.457	0.107	109.95
14013	2015-12-22 16:33:21	9.36	13.015	41.457	35.455	0.103	107.99
14013	2015-12-22 16:33:22	8.23	13.016	41.450	35.448	0.103	111.94
14013	2015-12-22 16:33:23	8.80	13.018	41.452	35.448	0.101	111.94
14013	2015-12-22 16:33:24	9.53	13.016	41.452	35.450	0.098	118.39
14013	2015-12-22 16:33:25	6.83	13.016	41.452	35.451	0.110	118.39
14013	2015-12-22 16:33:26	5.73	13.017	41.453	35.451	0.107	113.86
14013	2015-12-22 16:33:27	7.03	13.014	41.446	35.447	0.100	115.70
14013	2015-12-22 16:33:28	8.33	13.013	41.447	35.448	0.109	121.03
14013	2015-12-22 16:33:29	7.83	13.014	41.451	35.451	0.100	113.86
14013	2015-12-22 16:33:30	7.13	13.013	41.450	35.452	0.103	116.51
14013	2015-12-22 16:33:31	8.56	13.012	41.456	35.458	0.102	116.51
14013	2015-12-22 16:33:32	7.93	13.011	41.451	35.454	0.104	118.39
14013	2015-12-22 16:33:33	9.46	13.010	41.450	35.453	0.103	113.86
14013	2015-12-22 16:33:34	7.50	13.014	41.451	35.451	0.106	109.95
14013	2015-12-22 16:33:35	8.90	13.010	41.452	35.456	0.106	113.86
14013	2015-12-22 16:33:36	7.70	13.011	41.456	35.459	0.100	118.39
14013	2015-12-22 16:33:37	6.90	13.015	41.453	35.453	0.102	116.51
14013	2015-12-22 16:33:38	8.13	13.013	41.455	35.456	0.104	117.45
14013	2015-12-22 16:33:39	7.73	13.012	41.452	35.454	0.105	116.51
14013	2015-12-22 16:33:40	8.93	13.014	41.453	35.453	0.106	113.86
14013	2015-12-22 16:33:41	8.60	13.013	41.455	35.456	0.105	115.70
14013	2015-12-22 16:33:42	8.30	13.013	41.452	35.453	0.108	109.95
14013	2015-12-22 16:33:43	8.43	13.010	41.450	35.454	0.103	95.01
14013	2015-12-22 16:33:44	7.36	13.011	41.451	35.454	0.105	95.01
14013	2015-12-22 16:33:45	7.56	13.012	41.448	35.450	0.102	103.96
14013	2015-12-22 16:33:46	7.96	13.010	41.451	35.455	0.106	107.99
14013	2015-12-22 16:33:47	8.56	13.013	41.451	35.452	0.102	87.62
14013	2015-12-22 16:33:48	8.30	13.010	41.447	35.451	0.103	90.20
14013	2015-12-22 16:33:49	6.53	13.010	41.448	35.453	0.102	101.80
14013	2015-12-22 16:33:50	6.43	13.013	41.448	35.450	0.102	103.96
14013	2015-12-22 16:33:51	7.86	13.009	41.450	35.455	0.102	113.86
14013	2015-12-22 16:33:52	7.36	13.010	41.451	35.455	0.105	111.94
14013	2015-12-22 16:33:53	6.63	13.014	41.456	35.457	0.109	111.94
14013	2015-12-22 16:33:54	7.16	13.017	41.453	35.451	0.104	113.86
14013	2015-12-22 16:33:55	6.83	13.015	41.448	35.448	0.104	107.99
14013	2015-12-22 16:33:56	8.03	13.010	41.451	35.455	0.100	97.42
14013	2015-12-22 16:33:57	8.70	13.017	41.450	35.447	0.099	101.80
14013	2015-12-22 16:33:58	9.13	13.012	41.453	35.454	0.104	101.80
14013	2015-12-22 16:33:59	9.06	13.011	41.448	35.451	0.103	97.42
14013	2015-12-22 16:34:00	8.10	13.009	41.448	35.453	0.102	101.80
14013	2015-12-22 16:34:01	7.46	13.008	41.452	35.458	0.104	106.06
14013	2015-12-22 16:34:02	8.30	13.009	41.453	35.458	0.100	106.06
14013	2015-12-22 16:34:03	8.70	13.010	41.452	35.456	0.107	101.80
14013	2015-12-22 16:34:04	8.06	13.007	41.450	35.457	0.100	101.80
14013	2015-12-22 16:34:05	7.16	13.016	41.453	35.452	0.100	101.80
14013	2015-12-22 16:34:06	6.96	13.013	41.452	35.454	0.100	101.80
14013	2015-12-22 16:34:07	8.93	13.014	41.453	35.453	0.105	106.06
14013	2015-12-22 16:34:08	8.66	13.014	41.452	35.452	0.103	95.01
14013	2015-12-22 16:34:09	7.96	13.015	41.455	35.454	0.104	92.67
14013	2015-12-22 16:34:10	7.26	13.014	41.455	35.455	0.100	87.62
14013	2015-12-22 16:34:11	9.33	13.015	41.457	35.455	0.097	87.62
14013	2015-12-22 16:34:12	8.76	13.013	41.452	35.453	0.104	101.80
14013	2015-12-22 16:34:13	9.40	13.010	41.450	35.453	0.102	107.99
14013	2015-12-22 16:34:14	7.86	13.007	41.451	35.458	0.100	113.86
14013	2015-12-22 16:34:15	8.10	13.010	41.450	35.454	0.101	109.95
14013	2015-12-22 16:34:16	8.96	13.010	41.447	35.451	0.099	106.06
14013	2015-12-22 16:34:17	8.50	13.008	41.450	35.456	0.100	99.58
14013	2015-12-22 16:34:18	8.93	13.007	41.450	35.456	0.103	97.42
14013	2015-12-22 16:34:19	9.36	13.009	41.448	35.452	0.106	99.58
14013	2015-12-22 16:34:20	8.76	13.009	41.448	35.453	0.102	97.42
14013	2015-12-22 16:34:21	9.73	13.008	41.446	35.451	0.102	101.80
14013	2015-12-22 16:34:22	9.53	13.009	41.447	35.451	0.099	99.58
14013	2015-12-22 16:34:23	10.23	13.009	41.451	35.455	0.101	95.01
14013	2015-12-22 16:34:24	10.60	13.007	41.451	35.457	0.103	97.42
14013	2015-12-22 16:34:25	10.46	13.008	41.451	35.456	0.102	101.80
14013	2015-12-22 16:34:26	8.50	13.009	41.452	35.457	0.107	106.06
14013	2015-12-22 16:34:27	9.13	13.010	41.452	35.455	0.107	103.96
14013	2015-12-22 16:34:28	10.36	13.011	41.453	35.455	0.106	101.80
14013	2015-12-22 16:34:29	5.76	13.010	41.447	35.452	0.103	103.96
14013	2015-12-22 16:34:30	8.70	13.012	41.453	35.455	0.103	97.42
14013	2015-12-22 16:34:31	6.83	13.010	41.450	35.455	0.103	95.01
14013	2015-12-22 16:34:32	8.33	13.010	41.448	35.452	0.102	97.42
14013	2015-12-22 16:34:33	8.60	13.008	41.450	35.456	0.101	99.58
14013	2015-12-22 16:34:34	7.76	13.008	41.448	35.454	0.104	97.42
14013	2015-12-22 16:34:35	8.50	13.008	41.448	35.454	0.105	95.01
14013	2015-12-22 16:34:36	6.63	13.010	41.448	35.453	0.103	101.80
14013	2015-12-22 16:34:37	9.20	13.010	41.448	35.452	0.104	101.80
14013	2015-12-22 16:34:38	9.06	13.007	41.446	35.453	0.101	101.80
14013	2015-12-22 16:34:39	8.33	13.006	41.445	35.453	0.109	97.42
14013	2015-12-22 16:34:40	8.13	13.007	41.445	35.452	0.106	95.01
14013	2015-12-22 16:34:41	7.93	13.005	41.446	35.455	0.104	101.80
14013	2015-12-22 16:34:42	8.40	13.008	41.447	35.453	0.118	103.96
14013	2015-12-22 16:34:43	9.80	13.007	41.447	35.453	0.109	101.80
14013	2015-12-22 16:34:44	8.66	13.004	41.446	35.456	0.103	103.96
14013	2015-12-22 16:34:45	9.66	13.005	41.445	35.453	0.106	101.80
14013	2015-12-22 16:34:46	7.80	13.007	41.446	35.453	0.102	103.96
14013	2015-12-22 16:34:47	8.06	13.009	41.443	35.448	0.104	101.80
14013	2015-12-22 16:34:48	9.70	13.011	41.438	35.441	0.103	99.58
14013	2015-12-22 16:34:49	9.66	13.012	41.442	35.444	0.102	101.80
14013	2015-12-22 16:34:50	9.50	13.012	41.448	35.450	0.108	92.67
14013	2015-12-22 16:34:51	6.96	13.011	41.450	35.454	0.104	99.58
14013	2015-12-22 16:34:52	8.53	13.010	41.448	35.452	0.108	101.80
14013	2015-12-22 16:34:53	6.80	13.006	41.445	35.453	0.105	109.95
14013	2015-12-22 16:34:54	7.30	13.004	41.446	35.456	0.104	106.06
14013	2015-12-22 16:34:55	9.06	13.004	41.443	35.452	0.102	103.96
14013	2015-12-22 16:34:56	7.86	13.004	41.438	35.448	0.104	103.96
14013	2015-12-22 16:34:57	5.50	13.004	41.445	35.456	0.100	101.80
14013	2015-12-22 16:34:58	6.36	13.006	41.446	35.455	0.101	101.80
14013	2015-12-22 16:34:59	8.03	13.009	41.450	35.455	0.104	99.58
14013	2015-12-22 16:35:00	6.60	13.008	41.448	35.455	0.104	101.80
14013	2015-12-22 16:35:01	6.63	13.007	41.448	35.455	0.101	103.96
14013	2015-12-22 16:35:02	7.86	13.007	41.448	35.455	0.102	101.80
14013	2015-12-22 16:35:03	8.33	13.006	41.450	35.458	0.104	103.96
14013	2015-12-22 16:35:04	8.00	13.004	41.442	35.452	0.107	99.58
14013	2015-12-22 16:35:05	7.96	13.003	41.446	35.457	0.103	101.80
14013	2015-12-22 16:35:06	8.40	13.007	41.441	35.448	0.102	99.58
14013	2015-12-22 16:35:07	9.40	13.006	41.445	35.452	0.100	92.67
14013	2015-12-22 16:35:08	9.33	13.006	41.446	35.453	0.101	90.20
14013	2015-12-22 16:35:09	7.86	13.006	41.446	35.454	0.104	101.80
14013	2015-12-22 16:35:10	8.33	13.007	41.445	35.452	0.102	103.96
14013	2015-12-22 16:35:11	8.13	13.008	41.445	35.451	0.104	99.58
14013	2015-12-22 16:35:12	9.20	13.009	41.445	35.450	0.102	92.67
14013	2015-12-22 16:35:13	8.80	13.010	41.447	35.451	0.105	92.67
14013	2015-12-22 16:35:14	8.53	13.009	41.440	35.445	0.107	97.42
14013	2015-12-22 16:35:15	9.06	13.010	41.445	35.449	0.103	87.62
14013	2015-12-22 16:35:16	8.60	13.007	41.445	35.452	0.103	99.58
14013	2015-12-22 16:35:17	8.90	13.009	41.448	35.453	0.102	95.01
14013	2015-12-22 16:35:18	9.46	13.008	41.446	35.451	0.108	79.20
14013	2015-12-22 16:35:19	8.40	13.004	41.443	35.453	0.103	90.20
14013	2015-12-22 16:35:20	8.60	13.002	41.438	35.450	0.104	92.67
14013	2015-12-22 16:35:21	8.43	13.000	41.442	35.456	0.103	92.67
14013	2015-12-22 16:35:22	7.73	13.000	41.441	35.455	0.107	95.01
14013	2015-12-22 16:35:23	8.20	13.002	41.441	35.453	0.104	95.01
14013	2015-12-22 16:35:24	8.20	13.002	41.440	35.452	0.107	95.01
14013	2015-12-22 16:35:25	7.16	13.002	41.446	35.458	0.109	99.58
14013	2015-12-22 16:35:26	7.70	13.004	41.445	35.455	0.106	101.80
14013	2015-12-22 16:35:27	7.83	13.004	41.447	35.457	0.105	99.58
14013	2015-12-22 16:35:28	8.36	13.004	41.447	35.457	0.103	95.01
14013	2015-12-22 16:35:29	6.90	13.006	41.441	35.450	0.100	97.42
14013	2015-12-22 16:35:30	7.03	13.004	41.441	35.451	0.104	90.20
14013	2015-12-22 16:35:31	5.96	13.004	41.445	35.456	0.107	76.17
14013	2015-12-22 16:35:32	7.96	13.004	41.445	35.455	0.103	90.20
14013	2015-12-22 16:35:33	8.90	13.007	41.445	35.452	0.096	84.94
14013	2015-12-22 16:35:34	7.63	13.005	41.442	35.451	0.104	79.20
14013	2015-12-22 16:35:35	8.40	13.007	41.443	35.450	0.105	97.42
14013	2015-12-22 16:35:36	8.23	13.008	41.446	35.452	0.110	97.42
14013	2015-12-22 16:35:37	8.53	13.007	41.443	35.450	0.105	97.42
14013	2015-12-22 16:35:38	9.43	13.007	41.442	35.449	0.108	92.67
14013	2015-12-22 16:35:39	8.56	13.004	41.442	35.452	0.102	92.67
14013	2015-12-22 16:35:40	9.23	13.004	41.438	35.448	0.105	95.01
14013	2015-12-22 16:35:41	7.70	13.004	41.441	35.451	0.104	95.01
14013	2015-12-22 16:35:42	8.23	13.004	41.442	35.452	0.102	99.58
14013	2015-12-22 16:35:43	7.50	13.007	41.441	35.448	0.109	87.62
14013	2015-12-22 16:35:44	8.63	13.011	41.442	35.445	0.109	84.94
14013	2015-12-22 16:35:45	9.50	13.007	41.441	35.448	0.103	84.94
14013	2015-12-22 16:35:46	9.90	13.006	41.442	35.449	0.105	84.94
14013	2015-12-22 16:35:47	9.93	13.005	41.442	35.450	0.103	84.94
14013	2015-12-22 16:35:48	9.53	13.004	41.442	35.451	0.100	90.20
14013	2015-12-22 16:35:49	8.43	13.002	41.438	35.450	0.102	90.20
14013	2015-12-22 16:35:50	9.36	13.001	41.440	35.452	0.112	92.67
14013	2015-12-22 16:35:51	8.23	13.000	41.440	35.454	0.104	95.01
14013	2015-12-22 16:35:52	9.46	13.002	41.437	35.448	0.100	90.20
14013	2015-12-22 16:35:53	10.63	13.002	41.441	35.452	0.102	87.62
14013	2015-12-22 16:35:54	9.46	13.001	41.441	35.453	0.107	84.94
14013	2015-12-22 16:35:55	8.93	13.005	41.441	35.450	0.105	82.11
14013	2015-12-22 16:35:56	9.03	13.004	41.440	35.450	0.104	82.11
14013	2015-12-22 16:35:57	9.36	13.003	41.450	35.460	0.102	87.62
14013	2015-12-22 16:35:58	9.70	13.003	41.447	35.457	0.099	90.20
14013	2015-12-22 16:35:59	9.36	13.005	41.443	35.451	0.098	87.62
14013	2015-12-22 16:36:00	8.66	13.004	41.445	35.455	0.106	84.94
14013	2015-12-22 16:36:01	10.53	13.006	41.445	35.452	0.102	87.62
14013	2015-12-22 16:36:02	7.86	13.005	41.445	35.454	0.101	87.62
14013	2015-12-22 16:36:03	8.96	13.005	41.441	35.450	0.106	84.94
14013	2015-12-22 16:36:04	9.13	13.004	41.438	35.448	0.107	84.94
14013	2015-12-22 16:36:05	9.43	13.004	41.436	35.446	0.110	87.62
14013	2015-12-22 16:36:06	9.60	13.005	41.440	35.448	0.099	87.62
14013	2015-12-22 16:36:07	8.23	13.003	41.440	35.451	0.105	90.20
14013	2015-12-22 16:36:08	8.63	13.003	41.445	35.455	0.101	87.62
14013	2015-12-22 16:36:09	8.83	13.003	41.445	35.455	0.102	87.62
14013	2015-12-22 16:36:10	8.50	13.002	41.443	35.455	0.100	90.20
14013	2015-12-22 16:36:11	9.63	13.001	41.442	35.454	0.102	90.20
14013	2015-12-22 16:36:12	9.90	13.002	41.440	35.451	0.100	90.20
14013	2015-12-22 16:36:13	9.60	13.001	41.441	35.453	0.101	97.42
14013	2015-12-22 16:36:14	8.10	13.001	41.437	35.450	0.101	95.01
14013	2015-12-22 16:36:15	7.46	13.002	41.440	35.452	0.108	95.01
14013	2015-12-22 16:36:16	9.60	13.004	41.442	35.451	0.107	92.67
14013	2015-12-22 16:36:17	8.00	13.004	41.438	35.448	0.103	95.01
14013	2015-12-22 16:36:18	10.10	13.004	41.441	35.450	0.104	92.67
14013	2015-12-22 16:36:19	9.63	13.001	41.445	35.457	0.104	90.20
14013	2015-12-22 16:36:20	10.43	13.003	41.441	35.451	0.106	87.62
14013	2015-12-22 16:36:21	9.63	13.002	41.440	35.451	0.105	92.67
14013	2015-12-22 16:36:22	9.13	13.006	41.438	35.446	0.105	90.20
14013	2015-12-22 16:36:23	9.80	13.002	41.435	35.446	0.103	87.62
14013	2015-12-22 16:36:24	10.00	13.002	41.442	35.453	0.108	87.62
14013	2015-12-22 16:36:25	9.63	13.000	41.440	35.453	0.102	92.67
14013	2015-12-22 16:36:26	7.36	13.002	41.437	35.449	0.106	97.42
14013	2015-12-22 16:36:27	9.20	13.000	41.438	35.451	0.100	95.01
14013	2015-12-22 16:36:28	8.13	13.001	41.433	35.446	0.104	95.01
14013	2015-12-22 16:36:29	7.80	13.003	41.435	35.446	0.106	97.42
14013	2015-12-22 16:36:30	9.03	13.003	41.436	35.447	0.106	95.01
14013	2015-12-22 16:36:31	6.20	13.002	41.437	35.450	0.102	95.01
14013	2015-12-22 16:36:32	6.40	13.005	41.436	35.446	0.100	87.62
14013	2015-12-22 16:36:33	7.26	13.008	41.438	35.445	0.103	90.20
14013	2015-12-22 16:36:34	7.93	13.005	41.438	35.447	0.100	90.20
14013	2015-12-22 16:36:35	8.26	13.006	41.443	35.451	0.099	92.67
14013	2015-12-22 16:36:36	8.06	12.999	41.438	35.453	0.103	87.62
14013	2015-12-22 16:36:37	8.96	12.997	41.433	35.450	0.096	90.20
14013	2015-12-22 16:36:38	8.43	12.998	41.435	35.451	0.102	90.20
14013	2015-12-22 16:36:39	7.46	12.998	41.441	35.457	0.099	90.20
14013	2015-12-22 16:36:40	7.53	12.995	41.436	35.455	0.100	90.20
14013	2015-12-22 16:36:41	7.40	12.996	41.436	35.454	0.104	95.01
14013	2015-12-22 16:36:42	7.26	12.992	41.437	35.459	0.103	99.58
14013	2015-12-22 16:36:43	8.66	12.996	41.433	35.451	0.101	97.42
14013	2015-12-22 16:36:44	8.13	12.998	41.436	35.452	0.101	99.58
14013	2015-12-22 16:36:45	8.26	12.999	41.433	35.448	0.103	97.42
14013	2015-12-22 16:36:46	9.53	12.999	41.435	35.449	0.101	95.01
14013	2015-12-22 16:36:47	8.80	12.999	41.432	35.447	0.098	84.94
14013	2015-12-22 16:36:48	7.43	12.999	41.433	35.448	0.102	82.11
14013	2015-12-22 16:36:49	8.56	12.998	41.436	35.452	0.097	87.62
14013	2015-12-22 16:36:50	7.86	12.999	41.433	35.448	0.101	90.20
14013	2015-12-22 16:36:51	8.03	12.998	41.433	35.449	0.107	87.62
