MMSI, STATUS, SPEED, LON, LAT, COURSE, HEADING, TIMESTAMP, SHIP_ID
228263700,0,116,-0.247023,49.35846,320,317,2015-12-29T22:43:29,50
228263700,0,124,-0.253603,49.36369,319,316,2015-12-29T22:45:29,50
228263700,0,129,-0.260573,49.36916,319,316,2015-12-29T22:47:29,50
228263700,0,132,-0.269065,49.37403,300,297,2015-12-29T22:49:32,50
228263700,0,134,-0.284595,49.38019,317,314,2015-12-29T22:52:39,50
228263700,0,106,-0.290747,49.38896,340,335,2015-12-29T22:55:39,50
228263700,0,74,-0.294068,49.39612,344,337,2015-12-29T22:58:39,50
228263700,0,31,-0.295658,49.39999,333,315,2015-12-29T23:01:39,50
228263700,0,9,-0.296633,49.40165,347,276,2015-12-29T23:05:29,50
228263700,0,8,-0.296712,49.40213,358,268,2015-12-29T23:07:20,50
228263700,0,8,-0.296672,49.40256,0,263,2015-12-29T23:09:11,50
228263700,0,8,-0.29665,49.40302,358,262,2015-12-29T23:11:02,50
228263700,0,8,-0.296627,49.40349,357,260,2015-12-29T23:13:00,50
228263700,0,9,-0.296685,49.40399,350,261,2015-12-29T23:15:00,50
228263700,0,9,-0.296825,49.4045,350,261,2015-12-29T23:17:00,50
228263700,0,9,-0.297037,49.40499,344,261,2015-12-29T23:19:00,50
228263700,0,9,-0.297538,49.40594,339,262,2015-12-29T23:22:49,50
228263700,0,9,-0.298198,49.40686,335,264,2015-12-29T23:26:31,50
228263700,0,9,-0.29894,49.40777,335,264,2015-12-29T23:30:20,50
228263700,0,9,-0.299328,49.40825,336,265,2015-12-29T23:32:20,50
228263700,0,9,-0.29991,49.40901,333,264,2015-12-29T23:35:30,50
228263700,0,9,-0.300733,49.41012,334,263,2015-12-29T23:40:00,50
228263700,0,9,-0.30145,49.41106,334,263,2015-12-29T23:43:49,50
228263700,0,11,-0.302212,49.41201,334,266,2015-12-29T23:47:32,50
228263700,0,12,-0.30313,49.41302,331,266,2015-12-29T23:51:21,50
228263700,0,13,-0.303673,49.41365,334,267,2015-12-29T23:53:20,50
228263700,0,12,-0.304188,49.41422,331,266,2015-12-29T23:55:12,50
228263700,0,11,-0.304763,49.41483,329,266,2015-12-29T23:57:10,50
228263700,0,12,-0.305257,49.41537,334,264,2015-12-29T23:59:02,50
228263700,0,11,-0.305772,49.41595,331,263,2015-12-30T00:01:01,50
228263700,0,12,-0.306298,49.41653,332,263,2015-12-30T00:03:00,50
228263700,0,11,-0.307318,49.41757,327,259,2015-12-30T00:06:50,50
228263700,0,11,-0.308397,49.41859,324,261,2015-12-30T00:10:41,50
228263700,0,13,-0.30965,49.41965,324,263,2015-12-30T00:14:32,50
228263700,0,12,-0.310928,49.42075,323,265,2015-12-30T00:18:21,50
228263700,0,13,-0.3116,49.42129,325,264,2015-12-30T00:20:21,50
228263700,0,13,-0.31226,49.42183,325,264,2015-12-30T00:22:21,50
228263700,0,13,-0.312937,49.4224,326,265,2015-12-30T00:24:20,50
228263700,0,11,-0.31393,49.4232,319,263,2015-12-30T00:27:10,50
228263700,0,13,-0.31464,49.42375,321,264,2015-12-30T00:29:10,50
228263700,0,13,-0.315358,49.42429,321,264,2015-12-30T00:31:10,50
228263700,0,12,-0.316062,49.42484,319,264,2015-12-30T00:33:09,50
228263700,0,13,-0.316758,49.42539,326,265,2015-12-30T00:35:09,50
228263700,0,13,-0.31744,49.42597,323,266,2015-12-30T00:37:09,50
228263700,0,20,-0.318412,49.42654,304,268,2015-12-30T00:39:09,50
228263700,0,46,-0.321372,49.4275,303,288,2015-12-30T00:41:19,50
228263700,0,74,-0.3255,49.42976,323,316,2015-12-30T00:43:19,50
228263700,0,103,-0.329872,49.4341,334,329,2015-12-30T00:45:19,50
228263700,0,127,-0.333797,49.4401,347,344,2015-12-30T00:47:19,50
228263700,0,142,-0.33587,49.44768,352,349,2015-12-30T00:49:19,50
228263700,0,151,-0.337868,49.45618,351,348,2015-12-30T00:51:23,50
228263700,0,154,-0.339935,49.46464,351,348,2015-12-30T00:53:24,50
228263700,0,154,-0.342075,49.47313,351,348,2015-12-30T00:55:24,50
228263700,0,155,-0.344205,49.48163,351,348,2015-12-30T00:57:24,50
228263700,0,154,-0.346335,49.49013,350,348,2015-12-30T00:59:24,50
228263700,0,154,-0.348592,49.49899,351,348,2015-12-30T01:01:28,50
228263700,0,153,-0.351405,49.50735,342,339,2015-12-30T01:03:29,50
228263700,0,153,-0.355572,49.51543,341,338,2015-12-30T01:05:29,50
228263700,0,153,-0.359883,49.52352,341,338,2015-12-30T01:07:29,50
228263700,0,153,-0.364173,49.53161,341,338,2015-12-30T01:09:29,50
228263700,0,153,-0.36896,49.54048,341,337,2015-12-30T01:11:42,50
228263700,0,154,-0.375818,49.55299,340,337,2015-12-30T01:14:47,50
228263700,0,155,-0.382655,49.56517,340,337,2015-12-30T01:17:48,50
228263700,0,157,-0.389518,49.57741,340,337,2015-12-30T01:20:49,50
228263700,0,157,-0.396595,49.58972,340,338,2015-12-30T01:23:50,50
228263700,0,157,-0.40367,49.60212,340,338,2015-12-30T01:26:50,50
228263700,0,157,-0.410788,49.61444,340,338,2015-12-30T01:29:50,50
228263700,0,157,-0.417952,49.62669,339,337,2015-12-30T01:32:50,50
228263700,0,158,-0.425528,49.63943,339,337,2015-12-30T01:35:58,50
228263700,0,157,-0.430717,49.64805,339,337,2015-12-30T01:38:00,50
228263700,0,158,-0.435763,49.65623,339,337,2015-12-30T01:40:00,50
228263700,0,158,-0.440713,49.66435,339,337,2015-12-30T01:42:00,50
228263700,0,158,-0.446008,49.67293,339,337,2015-12-30T01:44:06,50
228263700,0,158,-0.451362,49.68152,338,338,2015-12-30T01:46:13,50
228263700,0,159,-0.456573,49.68976,338,337,2015-12-30T01:48:14,50
228263700,0,160,-0.462028,49.69837,338,338,2015-12-30T01:50:18,50
228263700,0,159,-0.467377,49.70694,338,338,2015-12-30T01:52:23,50
228263700,0,158,-0.47245,49.71515,338,338,2015-12-30T01:54:26,50
228263700,0,158,-0.477825,49.72379,339,338,2015-12-30T01:56:30,50
228263700,0,158,-0.485432,49.736,338,337,2015-12-30T01:59:30,50
228263700,0,152,-0.493253,49.74838,337,337,2015-12-30T02:02:35,50
228263700,0,151,-0.500612,49.76007,338,338,2015-12-30T02:05:36,50
228263700,0,156,-0.508213,49.77201,338,338,2015-12-30T02:08:35,50
228263700,0,156,-0.514632,49.78444,344,343,2015-12-30T02:11:36,50
228263700,0,155,-0.52031,49.79684,344,344,2015-12-30T02:14:39,50
228263700,0,156,-0.526197,49.80969,343,344,2015-12-30T02:17:41,50
228263700,0,156,-0.531972,49.82217,343,344,2015-12-30T02:20:41,50
228263700,0,157,-0.537845,49.83467,343,344,2015-12-30T02:23:43,50
228263700,0,157,-0.544167,49.84755,343,344,2015-12-30T02:26:48,50
228263700,0,157,-0.550335,49.86004,340,341,2015-12-30T02:29:48,50
228263700,0,156,-0.557868,49.87201,338,339,2015-12-30T02:32:48,50
228263700,0,156,-0.565735,49.884,337,338,2015-12-30T02:35:49,50
228263700,0,155,-0.57387,49.89643,337,338,2015-12-30T02:38:52,50
228263700,0,157,-0.581862,49.90851,338,338,2015-12-30T02:41:53,50
228263700,0,157,-0.589938,49.92055,338,338,2015-12-30T02:44:53,50
228263700,0,158,-0.598055,49.93264,337,338,2015-12-30T02:47:53,50
228263700,0,158,-0.606227,49.94474,337,338,2015-12-30T02:50:53,50
228263700,0,157,-0.614592,49.95675,337,338,2015-12-30T02:53:53,50
228263700,0,157,-0.6227,49.96872,337,339,2015-12-30T02:56:54,50
228263700,0,156,-0.631192,49.98112,336,338,2015-12-30T02:59:59,50
228263700,0,158,-0.639618,49.99308,336,338,2015-12-30T03:03:00,50
228263700,0,158,-0.648128,50.00505,336,338,2015-12-30T03:05:58,50
228263700,0,158,-0.656853,50.01709,336,338,2015-12-30T03:08:58,50
228263700,0,151,-0.665057,50.02837,335,338,2015-12-30T03:11:58,50
228263700,0,150,-0.673725,50.04024,336,338,2015-12-30T03:14:59,50
228263700,0,149,-0.681975,50.0515,336,338,2015-12-30T03:17:59,50
228263700,0,164,-0.690555,50.06336,335,338,2015-12-30T03:20:59,50
228263700,0,165,-0.69969,50.07592,336,338,2015-12-30T03:23:59,50
228263700,0,163,-0.708757,50.08847,335,338,2015-12-30T03:26:59,50
228263700,0,152,-0.71751,50.1002,336,338,2015-12-30T03:29:59,50
228263700,0,148,-0.7258,50.11141,335,339,2015-12-30T03:32:59,50
228263700,0,147,-0.734207,50.12254,334,338,2015-12-30T03:35:59,50
228263700,0,155,-0.74291,50.13394,336,339,2015-12-30T03:38:59,50
228263700,0,156,-0.751823,50.1457,335,339,2015-12-30T03:41:59,50
228263700,0,156,-0.760613,50.15737,334,338,2015-12-30T03:44:59,50
228263700,0,155,-0.769507,50.16891,335,339,2015-12-30T03:47:59,50
228263700,0,155,-0.778582,50.18062,334,338,2015-12-30T03:50:59,50
228263700,0,156,-0.787698,50.19233,333,338,2015-12-30T03:53:59,50
228263700,0,155,-0.796757,50.20405,334,339,2015-12-30T03:56:59,50
228263700,0,155,-0.803047,50.21212,334,339,2015-12-30T03:59:05,50
228263700,0,157,-0.809082,50.21989,333,339,2015-12-30T04:01:05,50
228263700,0,155,-0.815215,50.22762,334,338,2015-12-30T04:03:05,50
228263700,0,156,-0.821382,50.23536,333,339,2015-12-30T04:05:05,50
228263700,0,157,-0.827573,50.24316,333,339,2015-12-30T04:07:05,50
228263700,0,157,-0.833668,50.25091,332,338,2015-12-30T04:09:05,50
228263700,0,158,-0.839892,50.25868,334,339,2015-12-30T04:11:05,50
228263700,0,157,-0.84612,50.26645,333,338,2015-12-30T04:13:05,50
228263700,0,156,-0.852547,50.27405,332,337,2015-12-30T04:15:05,50
228263700,0,155,-0.859085,50.28163,332,338,2015-12-30T04:17:05,50
228263700,0,156,-0.865468,50.28927,332,338,2015-12-30T04:19:05,50
228263700,0,157,-0.87196,50.29704,332,337,2015-12-30T04:21:05,50
228263700,0,155,-0.877953,50.30484,340,347,2015-12-30T04:23:05,50
228263700,0,152,-0.881818,50.313,347,353,2015-12-30T04:25:05,50
228263700,0,151,-0.885087,50.32121,345,353,2015-12-30T04:27:05,50
228263700,0,150,-0.88836,50.32928,346,353,2015-12-30T04:29:05,50
228263700,0,153,-0.891712,50.33755,346,353,2015-12-30T04:31:05,50
228263700,0,155,-0.895272,50.34587,343,351,2015-12-30T04:33:05,50
228263700,0,155,-0.899123,50.35417,344,351,2015-12-30T04:35:05,50
228263700,0,155,-0.903095,50.36249,344,351,2015-12-30T04:37:05,50
228263700,0,158,-0.9072,50.37077,343,351,2015-12-30T04:39:05,50
228263700,0,165,-0.911428,50.37986,345,352,2015-12-30T04:41:11,50
228263700,0,162,-0.914073,50.3888,350,358,2015-12-30T04:43:11,50
228263700,0,162,-0.91637,50.39782,350,359,2015-12-30T04:45:11,50
228263700,0,162,-0.918647,50.40679,352,0,2015-12-30T04:47:11,50
228263700,0,165,-0.92092,50.41579,350,359,2015-12-30T04:49:11,50
228263700,0,165,-0.923408,50.42532,349,359,2015-12-30T04:51:17,50
228263700,0,165,-0.925803,50.43443,353,0,2015-12-30T04:53:17,50
228263700,0,166,-0.928235,50.44355,351,359,2015-12-30T04:55:17,50
228263700,0,165,-0.930518,50.45271,352,0,2015-12-30T04:57:17,50
228263700,0,165,-0.93301,50.46272,350,359,2015-12-30T04:59:29,50
228263700,0,164,-0.935577,50.47315,353,0,2015-12-30T05:01:48,50
228263700,0,162,-0.938913,50.48699,351,359,2015-12-30T05:04:53,50
228263700,0,163,-0.942265,50.50082,351,358,2015-12-30T05:07:58,50
228263700,0,162,-0.945547,50.51432,350,358,2015-12-30T05:10:59,50
228263700,0,162,-0.949685,50.52755,344,352,2015-12-30T05:13:59,50
228263700,0,161,-0.955265,50.54097,346,352,2015-12-30T05:17:04,50
228263700,0,161,-0.958625,50.54973,348,353,2015-12-30T05:19:04,50
228263700,0,160,-0.962007,50.55839,346,352,2015-12-30T05:21:04,50
228263700,0,163,-0.965472,50.56713,346,351,2015-12-30T05:23:04,50
228263700,0,163,-0.969088,50.57635,346,352,2015-12-30T05:25:10,50
228263700,0,153,-0.97238,50.58496,346,352,2015-12-30T05:27:10,50
228263700,0,124,-0.97518,50.59246,346,354,2015-12-30T05:29:16,50
228263700,0,145,-0.977565,50.59982,351,357,2015-12-30T05:31:16,50
228263700,0,154,-0.979558,50.60817,356,1,2015-12-30T05:33:16,50
228263700,0,160,-0.980597,50.61752,358,3,2015-12-30T05:35:23,50
228263700,0,159,-0.981025,50.62682,0,4,2015-12-30T05:37:29,50
228263700,0,158,-0.980388,50.63565,5,9,2015-12-30T05:39:29,50
228263700,0,156,-0.978918,50.6443,8,11,2015-12-30T05:41:29,50
228263700,0,175,-0.97705,50.65371,8,11,2015-12-30T05:43:28,50
228263700,0,175,-0.97705,50.65371,8,11,2015-12-30T05:43:29,50
228263700,0,173,-0.974992,50.66357,7,9,2015-12-30T05:45:29,50
228263700,0,174,-0.972998,50.67319,9,11,2015-12-30T05:47:29,50
228263700,0,174,-0.970823,50.68272,8,10,2015-12-30T05:49:29,50
228263700,0,174,-0.968268,50.69254,12,12,2015-12-30T05:51:33,50
228263700,0,175,-0.971548,50.70657,318,318,2015-12-30T05:54:37,50
228263700,0,184,-0.991387,50.71465,294,293,2015-12-30T05:57:37,50
228263700,0,185,-1.015012,50.72131,292,291,2015-12-30T06:00:46,50
228263700,0,137,-1.033595,50.72635,295,293,2015-12-30T06:03:46,50
228263700,0,146,-1.05111,50.73117,294,292,2015-12-30T06:06:47,50
228263700,0,144,-1.068427,50.73627,306,304,2015-12-30T06:09:47,50
228263700,0,146,-1.082015,50.74473,329,327,2015-12-30T06:12:47,50
228263700,0,140,-1.089212,50.75588,357,356,2015-12-30T06:15:46,50
228263700,0,140,-1.089212,50.75588,357,356,2015-12-30T06:15:47,50
228263700,0,117,-1.089682,50.76661,2,2,2015-12-30T06:18:46,50
228263700,0,117,-1.089682,50.76661,2,2,2015-12-30T06:18:47,50
228263700,0,80,-1.092497,50.77419,330,328,2015-12-30T06:21:52,50
228263700,0,81,-1.099125,50.77939,319,317,2015-12-30T06:24:52,50
228263700,0,76,-1.105967,50.78463,322,320,2015-12-30T06:27:52,50
228263700,0,76,-1.110577,50.79052,339,337,2015-12-30T06:30:52,50
228263700,0,70,-1.113185,50.79583,346,345,2015-12-30T06:33:52,50
228263700,0,75,-1.11473,50.80195,1,0,2015-12-30T06:36:54,50
228263700,0,68,-1.112882,50.80777,35,36,2015-12-30T06:39:54,50
228263700,0,59,-1.106528,50.81093,69,71,2015-12-30T06:42:54,50
228263700,0,40,-1.099953,50.81136,120,122,2015-12-30T06:45:54,50
228263700,0,6,-1.099632,50.81075,352,224,2015-12-30T06:49:39,50
228263700,0,15,-1.098017,50.81134,70,250,2015-12-30T06:53:23,50
228263700,0,3,-1.097535,50.81141,53,253,2015-12-30T06:55:22,50
228263700,0,0,-1.097105,50.81141,257,258,2015-12-30T07:18:02,50
228263700,0,0,-1.097105,50.81141,258,258,2015-12-30T07:41:33,50
228263700,0,0,-1.097107,50.81141,259,259,2015-12-30T08:04:14,50
228263700,0,0,-1.097107,50.8114,259,260,2015-12-30T08:26:23,50
228263700,0,0,-1.0971,50.81141,259,260,2015-12-30T08:46:24,50
228263700,0,33,-1.097922,50.81153,277,263,2015-12-30T08:54:03,50
228263700,0,77,-1.103957,50.81134,260,259,2015-12-30T08:56:04,50
228263700,0,77,-1.110217,50.80965,236,232,2015-12-30T08:58:04,50
228263700,0,73,-1.115002,50.80672,209,205,2015-12-30T09:00:04,50
228263700,0,76,-1.115533,50.80282,175,175,2015-12-30T09:02:04,50
228263700,0,86,-1.114245,50.79827,170,170,2015-12-30T09:04:04,50
228263700,0,87,-1.112052,50.79356,167,168,2015-12-30T09:06:04,50
228263700,0,90,-1.109805,50.78872,159,163,2015-12-30T09:08:04,50
228263700,0,100,-1.10524,50.78431,143,147,2015-12-30T09:10:04,50
228263700,0,106,-1.099353,50.77979,141,145,2015-12-30T09:12:04,50
228263700,0,111,-1.09334,50.77497,149,151,2015-12-30T09:14:04,50
228263700,0,126,-1.089797,50.76914,177,178,2015-12-30T09:16:05,50
228263700,0,137,-1.089718,50.76069,181,182,2015-12-30T09:18:13,50
228263700,0,159,-1.08843,50.75251,167,170,2015-12-30T09:20:13,50
228263700,0,177,-1.08103,50.74397,141,145,2015-12-30T09:22:14,50
228263700,0,200,-1.069523,50.73623,126,128,2015-12-30T09:24:14,50
228263700,0,202,-1.053227,50.73015,122,126,2015-12-30T09:26:21,50
228263700,0,205,-1.03761,50.72474,121,125,2015-12-30T09:28:21,50
228263700,0,210,-1.021208,50.71943,115,120,2015-12-30T09:30:21,50
228263700,0,211,-1.004575,50.71565,109,113,2015-12-30T09:32:21,50
228263700,0,204,-0.982522,50.71083,124,129,2015-12-30T09:34:49,50
228263700,0,175,-0.966793,50.69901,166,170,2015-12-30T09:37:51,50
228263700,0,173,-0.96719,50.68478,187,190,2015-12-30T09:40:51,50
228263700,0,180,-0.969542,50.67014,187,190,2015-12-30T09:43:51,50
228263700,0,175,-0.971668,50.65538,187,190,2015-12-30T09:46:51,50
228263700,0,180,-0.970823,50.64027,177,181,2015-12-30T09:49:51,50
228263700,0,187,-0.964815,50.62496,164,170,2015-12-30T09:52:51,50
228263700,0,190,-0.957447,50.60985,167,174,2015-12-30T09:55:51,50
228263700,0,188,-0.951953,50.59472,169,175,2015-12-30T09:58:51,50
228263700,0,189,-0.94617,50.57939,167,175,2015-12-30T10:01:51,50
228263700,0,193,-0.940242,50.5637,169,176,2015-12-30T10:04:51,50
228263700,0,192,-0.9346,50.54816,166,175,2015-12-30T10:07:51,50
228263700,0,192,-0.92844,50.53259,166,174,2015-12-30T10:10:51,50
228263700,0,193,-0.92218,50.51704,167,175,2015-12-30T10:13:51,50
228263700,0,190,-0.915977,50.5016,167,175,2015-12-30T10:16:51,50
228263700,0,194,-0.909353,50.48617,167,176,2015-12-30T10:19:51,50
228263700,0,190,-0.902898,50.47058,166,175,2015-12-30T10:22:51,50
228263700,0,195,-0.89637,50.4549,166,176,2015-12-30T10:25:51,50
228263700,0,194,-0.889712,50.43906,168,176,2015-12-30T10:28:51,50
228263700,0,189,-0.88322,50.42364,167,176,2015-12-30T10:31:51,50
228263700,0,190,-0.876577,50.40779,165,174,2015-12-30T10:34:56,50
228263700,0,192,-0.869822,50.39236,166,175,2015-12-30T10:37:56,50
228263700,0,192,-0.862502,50.37701,163,173,2015-12-30T10:40:56,50
228263700,0,192,-0.854185,50.36182,162,171,2015-12-30T10:43:56,50
228263700,0,192,-0.8456,50.34686,161,171,2015-12-30T10:46:56,50
228263700,0,195,-0.836755,50.33173,159,169,2015-12-30T10:49:56,50
228263700,0,195,-0.827178,50.31658,159,169,2015-12-30T10:52:56,50
228263700,0,194,-0.817798,50.30136,159,169,2015-12-30T10:55:56,50
228263700,0,196,-0.808538,50.28608,161,170,2015-12-30T10:58:56,50
228263700,0,197,-0.799323,50.27067,161,169,2015-12-30T11:01:57,50
228263700,0,199,-0.790187,50.25513,160,169,2015-12-30T11:04:57,50
228263700,0,200,-0.780762,50.23959,160,169,2015-12-30T11:07:57,50
228263700,0,198,-0.77129,50.22403,160,169,2015-12-30T11:10:57,50
228263700,0,206,-0.76183,50.20839,160,169,2015-12-30T11:13:57,50
228263700,0,210,-0.752275,50.19206,161,169,2015-12-30T11:16:57,50
228263700,0,210,-0.74276,50.17566,162,170,2015-12-30T11:19:57,50
228263700,0,215,-0.733198,50.15902,162,170,2015-12-30T11:22:57,50
228263700,0,214,-0.723665,50.14217,161,169,2015-12-30T11:25:57,50
228263700,0,213,-0.717115,50.13054,162,169,2015-12-30T11:28:02,50
228263700,0,214,-0.710865,50.1193,162,169,2015-12-30T11:30:02,50
228263700,0,217,-0.703522,50.10627,161,168,2015-12-30T11:32:21,50
228263700,0,219,-0.696983,50.09504,159,168,2015-12-30T11:34:21,50
228263700,0,218,-0.689827,50.08381,160,166,2015-12-30T11:36:21,50
228263700,0,219,-0.682415,50.07267,158,166,2015-12-30T11:38:21,50
228263700,0,219,-0.674738,50.06091,159,166,2015-12-30T11:40:27,50
228263700,0,222,-0.66731,50.04954,157,164,2015-12-30T11:42:29,50
228263700,0,221,-0.659063,50.0378,157,164,2015-12-30T11:44:32,50
228263700,0,221,-0.646563,50.01977,158,164,2015-12-30T11:47:45,50
228263700,0,221,-0.63443,50.0022,156,163,2015-12-30T11:50:51,50
228263700,0,220,-0.625157,49.98861,158,164,2015-12-30T11:53:19,50
228263700,0,224,-0.617238,49.97677,157,164,2015-12-30T11:55:21,50
228263700,0,223,-0.609635,49.96538,158,164,2015-12-30T11:57:21,50
228263700,0,221,-0.602187,49.95398,159,164,2015-12-30T11:59:21,50
228263700,0,224,-0.594725,49.9426,156,164,2015-12-30T12:01:21,50
228263700,0,222,-0.587297,49.93118,158,164,2015-12-30T12:03:21,50
228263700,0,222,-0.579585,49.91922,159,164,2015-12-30T12:05:27,50
228263700,0,223,-0.572157,49.90778,159,164,2015-12-30T12:07:28,50
228263700,0,222,-0.56471,49.89634,158,164,2015-12-30T12:09:28,50
228263700,0,223,-0.557435,49.88489,159,165,2015-12-30T12:11:28,50
228263700,0,223,-0.550122,49.87343,160,165,2015-12-30T12:13:28,50
228263700,0,221,-0.54293,49.86199,158,163,2015-12-30T12:15:28,50
228263700,0,225,-0.535602,49.85047,158,163,2015-12-30T12:17:28,50
228263700,0,225,-0.528363,49.83891,157,163,2015-12-30T12:19:28,50
228263700,0,225,-0.521227,49.82742,157,163,2015-12-30T12:21:29,50
228263700,0,221,-0.513973,49.81596,159,164,2015-12-30T12:23:30,50
228263700,0,219,-0.503107,49.79827,159,164,2015-12-30T12:26:34,50
228263700,0,221,-0.492717,49.78125,160,164,2015-12-30T12:29:34,50
228263700,0,219,-0.482135,49.76376,159,164,2015-12-30T12:32:39,50
228263700,0,217,-0.471735,49.74672,160,164,2015-12-30T12:35:40,50
228263700,0,218,-0.461555,49.72987,160,164,2015-12-30T12:38:40,50
228263700,0,217,-0.45127,49.71234,161,164,2015-12-30T12:41:46,50
228263700,0,216,-0.441055,49.6947,161,164,2015-12-30T12:44:52,50
228263700,0,216,-0.431287,49.67768,161,164,2015-12-30T12:47:52,50
228263700,0,218,-0.421568,49.66064,161,164,2015-12-30T12:50:52,50
228263700,0,217,-0.411908,49.6436,160,164,2015-12-30T12:53:52,50
228263700,0,218,-0.402252,49.62653,161,164,2015-12-30T12:56:53,50
228263700,0,218,-0.39276,49.60941,162,164,2015-12-30T12:59:55,50
228263700,0,217,-0.382983,49.59173,161,164,2015-12-30T13:02:58,50
228263700,0,215,-0.3737,49.57481,162,164,2015-12-30T13:06:00,50
228263700,0,215,-0.367532,49.56355,162,164,2015-12-30T13:08:00,50
228263700,0,214,-0.361062,49.55172,162,164,2015-12-30T13:10:03,50
228263700,0,216,-0.35501,49.54042,162,164,2015-12-30T13:12:04,50
228263700,0,218,-0.34884,49.52899,162,165,2015-12-30T13:14:07,50
228263700,0,217,-0.342277,49.51689,162,165,2015-12-30T13:16:10,50
228263700,0,216,-0.336117,49.5055,162,164,2015-12-30T13:18:12,50
228263700,0,218,-0.330207,49.49403,162,164,2015-12-30T13:20:12,50
228263700,0,219,-0.323785,49.48195,162,164,2015-12-30T13:22:16,50
228263700,0,220,-0.317643,49.47043,162,164,2015-12-30T13:24:19,50
228263700,0,221,-0.311277,49.45833,162,164,2015-12-30T13:26:21,50
228263700,0,221,-0.304427,49.44688,154,156,2015-12-30T13:28:21,50
228263700,0,221,-0.295822,49.43593,154,155,2015-12-30T13:30:23,50
228263700,0,220,-0.287228,49.42499,154,155,2015-12-30T13:32:23,50
228263700,0,219,-0.278535,49.41419,151,152,2015-12-30T13:34:24,50
228263700,0,218,-0.268742,49.40302,151,152,2015-12-30T13:36:28,50
228263700,0,218,-0.259603,49.39256,152,152,2015-12-30T13:38:30,50
228263700,0,216,-0.245127,49.37627,150,151,2015-12-30T13:41:34,50
228263700,0,188,-0.239182,49.36036,177,176,2015-12-30T13:44:34,50
228263700,0,144,-0.23909,49.34713,183,181,2015-12-30T13:47:37,50
228263700,0,164,-0.240772,49.33424,186,185,2015-12-30T13:50:37,50
228263700,0,169,-0.242607,49.31975,182,181,2015-12-30T13:53:41,50
228263700,0,124,-0.243915,49.30705,186,184,2015-12-30T13:56:46,50
228263700,0,95,-0.244993,49.29844,185,182,2015-12-30T13:59:46,50
228263700,0,68,-0.245948,49.29168,184,179,2015-12-30T14:02:53,50
228263700,0,37,-0.24649,49.28708,116,143,2015-12-30T14:05:53,50
228263700,0,18,-0.24668,49.28848,274,8,2015-12-30T14:09:38,50
228263700,0,2,-0.247793,49.28907,34,5,2015-12-30T14:13:34,50
228263700,0,0,-0.247815,49.28914,7,7,2015-12-30T14:37:14,50
228263700,0,0,-0.24781,49.28914,7,7,2015-12-30T14:59:54,50
228263700,0,0,-0.247818,49.28914,6,6,2015-12-30T15:23:34,50
228263700,0,0,-0.247825,49.28914,6,6,2015-12-30T15:46:54,50
228263700,0,1,-0.24782,49.28913,186,6,2015-12-30T16:09:34,50
228263700,0,12,-0.247115,49.28863,84,19,2015-12-30T16:13:27,50
228263700,0,72,-0.246002,49.29121,7,10,2015-12-30T16:15:34,50
228263700,0,127,-0.244725,49.30083,4,5,2015-12-30T16:18:43,50
228263700,0,138,-0.243275,49.31209,5,7,2015-12-30T16:21:44,50
228263700,0,161,-0.241532,49.32478,5,7,2015-12-30T16:24:48,50
228263700,0,166,-0.24034,49.33853,2,5,2015-12-30T16:27:48,50
228263700,0,169,-0.241147,49.35238,345,347,2015-12-30T16:30:49,50
228263700,0,188,-0.248885,49.36657,339,340,2015-12-30T16:33:50,50
228263700,0,216,-0.257388,49.38299,343,344,2015-12-30T16:36:50,50
228263700,0,224,-0.264678,49.40082,348,350,2015-12-30T16:39:51,50
228263700,0,230,-0.270122,49.41988,349,350,2015-12-30T16:42:54,50
228263700,0,228,-0.275535,49.43835,348,350,2015-12-30T16:45:54,50
228263700,0,227,-0.281437,49.45748,348,350,2015-12-30T16:48:56,50
228263700,0,227,-0.290858,49.47535,338,340,2015-12-30T16:52:00,50
228263700,0,223,-0.298347,49.48755,338,340,2015-12-30T16:54:02,50
228263700,0,223,-0.305543,49.49909,338,339,2015-12-30T16:56:02,50
228263700,0,226,-0.312885,49.51069,338,340,2015-12-30T16:58:02,50
228263700,0,226,-0.320305,49.52227,338,340,2015-12-30T17:00:02,50
228263700,0,226,-0.327757,49.53383,338,340,2015-12-30T17:02:02,50
228263700,0,227,-0.335215,49.54545,338,340,2015-12-30T17:04:02,50
228263700,0,227,-0.34283,49.55707,338,340,2015-12-30T17:06:02,50
228263700,0,228,-0.350555,49.5687,338,340,2015-12-30T17:08:02,50
228263700,0,229,-0.358313,49.58038,338,340,2015-12-30T17:10:02,50
228263700,0,230,-0.366217,49.59213,337,340,2015-12-30T17:12:02,50
228263700,0,230,-0.374157,49.60387,337,340,2015-12-30T17:14:02,50
228263700,0,231,-0.382143,49.61563,337,340,2015-12-30T17:16:02,50
228263700,0,231,-0.389957,49.62719,338,340,2015-12-30T17:18:02,50
228263700,0,231,-0.39798,49.63896,337,340,2015-12-30T17:20:02,50
228263700,0,231,-0.406017,49.65086,337,340,2015-12-30T17:22:02,50
228263700,0,232,-0.41375,49.66274,340,343,2015-12-30T17:24:02,50
228263700,0,232,-0.420877,49.67481,340,343,2015-12-30T17:26:02,50
228263700,0,234,-0.42809,49.68692,340,343,2015-12-30T17:28:02,50
228263700,0,235,-0.435157,49.69892,340,343,2015-12-30T17:30:02,50
228263700,0,234,-0.442667,49.71137,340,343,2015-12-30T17:32:04,50
